concept_id,irrCI,irrP,irrFdr,concept_name,domain_id
376085,1.02e-05 (1.01e-250-1.02e+240),0.968144660856324,1,Uncomplicated presenile dementia,Condition
376104,1.87 (0.26-13.5),0.533748036882305,1,Posttraumatic headache,Condition
376106,5.27 (0.734-37.9),0.0983593860423179,1,Disorder of the central nervous system,Condition
376112,1.12 (0.34-3.67),0.856598143497346,1,Polyneuropathy due to diabetes mellitus,Condition
376115,1.29 (0.313-5.32),0.724078489781922,1,Cystoid macular retinal degeneration,Condition
376116,2.36e-06 (0-Inf),0.974073604621779,1,Central scotoma,Condition
376124,6.09e-06 (4.10074486048235e-321-Inf),0.974125369165747,1,Pinguecula,Condition
376125,0.608 (0.149-2.49),0.488665435630366,1,Disorder of eyelid,Condition
376132,2.46 (0.323-18.7),0.384599214549562,1,Ectropion,Condition
376208,1.31 (0.807-2.14),0.271476287683267,1,Disorder of soft tissue,Condition
376229,2.98 (1.19-7.42),0.0192686556737597,1,Abnormal involuntary movement,Condition
376337,2.56e-06 (3.9e-280-1.68e+268),0.968070788993099,1,Disorder of nervous system,Condition
376382,1.14 (0.36-3.61),0.823901318418043,1,Tension-type headache,Condition
376383,1.95e-05 (0-Inf),0.977226622258778,1,Alcohol-induced organic mental disorder,Condition
376387,5.42e-06 (0-Inf),0.978906678908033,1,Spasmodic torticollis,Condition
376394,2.65e-05 (1.61e-255-4.35e+245),0.971397371106822,1,Menstrual migraine,Condition
376400,0.824 (0.26-2.61),0.742612493786661,1,Combined form of senile cataract,Condition
376401,3.66e-06 (0-Inf),0.976057508895966,1,Traumatic cataract,Condition
376412,2.17e-05 (3.15e-300-1.5e+290),0.975272617102165,1,Acute follicular conjunctivitis,Condition
376415,0.882 (0.351-2.22),0.789034250017276,1,Hypermetropia,Condition
376422,1.3e-05 (1.6e-293-1.05e+283),0.973461269142773,1,Mucopurulent conjunctivitis,Condition
376425,1.82e-05 (9.20999999999999e-261-3.59e+250),0.970969443285058,1,Chronic non-suppurative otitis media,Condition
376647,2.69e-06 (0-Inf),0.975085243273359,1,Primary malignant neoplasm of soft tissues,Condition
376657,4.71e-06 (0-Inf),0.977020408242842,1,Lipoma of skin and subcutaneous tissue of face,Condition
376680,5.3e-06 (0-Inf),0.974349595676174,1,Generalized non-convulsive epilepsy,Condition
376683,1.62 (0.499-5.27),0.420900670741758,1,Nonproliferative retinopathy due to diabetes mellitus,Condition
376686,2.45e-06 (0-Inf),0.977609045226912,1,Polyneuropathy associated with another disorder,Condition
376690,0.865 (0.12-6.24),0.885737727991851,1,Cerebral edema,Condition
376707,0.916 (0.281-2.99),0.885099498040721,1,Acute conjunctivitis,Condition
376713,1.46 (0.2-10.7),0.707679996687576,1,Cerebral hemorrhage,Condition
376961,0.662 (0.0913-4.81),0.683829137126947,1,Disturbance of consciousness,Condition
376965,2.57e-06 (5.20992223539594e-320-1.27e+308),0.972140411527293,1,Hypertensive retinopathy,Condition
376966,1.17 (0.162-8.46),0.876634955094916,1,Exudative age-related macular degeneration,Condition
376971,1.78 (0.247-12.8),0.566257192004242,1,Retinal defect,Condition
376973,5.94e-06 (0-Inf),0.976153059117888,1,Cataract secondary to ocular disease,Condition
376979,1.47e-05 (3.14e-282-6.86e+271),0.972686495633472,1,Cataract due to diabetes mellitus,Condition
376981,0.686 (0.0938-5.01),0.709986173489636,1,Amblyopia,Condition
376984,6.29e-06 (0-Inf),0.978776762370818,1,Conjunctival cyst,Condition
377085,1.91e-05 (0-Inf),0.976946100707982,1,Congenital anomaly of brain,Condition
377091,0.968 (0.415-2.26),0.940044592684392,1,Seizure,Condition
377263,5.24 (0.727-37.8),0.100148631599065,1,Myoneural disorder,Condition
377270,4.09 (0.567-29.5),0.162380057038153,1,Hereditary retinal dystrophy,Condition
377274,1.49e-06 (1.01e-299-2.19e+287),0.968923101935911,1,Nonsenile cataract,Condition
377279,7.84 (1.83-33.5),0.00546150812442953,1,"Profound impairment, one eye",Condition
377280,1.93e-06 (0-Inf),0.972089159713665,1,Disorder of cornea,Condition
377283,4.36 (0.606-31.4),0.143564825455864,1,Conjunctival hyperemia,Condition
377285,0.606 (0.0834-4.4),0.620747180265801,1,Mature cataract,Condition
377286,0.451 (0.0619-3.29),0.432781375016105,1,Visual field defect,Condition
377290,2.25 (0.309-16.3),0.423491748963852,1,Legal blindness USA,Condition
377294,3.64 (0.506-26.1),0.199295147857449,1,Exotropia,Condition
377298,2.19e-06 (0-Inf),0.97291166999738,1,Chronic otitis externa,Condition
377545,2.18e-05 (1.41e-285-3.38e+275),0.973990378274333,1,Episodic tension-type headache,Condition
377550,1.41 (0.194-10.2),0.735930616763215,1,Compression of brain,Condition
377551,1.15e-05 (1.3e-265-1.01e+255),0.970281163867339,1,Blind hypertensive eye,Condition
377556,5.61e-06 (0-Inf),0.975533968653548,1,Sudden visual loss,Condition
377558,1.34 (0.186-9.62),0.772184140385883,1,Irregular astigmatism,Condition
377560,7.29e-06 (4.52020659380156e-320-Inf),0.974434782844757,1,Internal hordeolum,Condition
377572,4.17 (0.579-30.1),0.156217236952811,1,Noise effects on inner ear,Condition
377573,1.85e-05 (0-Inf),0.977012348933599,1,Central perforation of tympanic membrane,Condition
377574,0.891 (0.217-3.66),0.873086685285985,1,Presbycusis,Condition
377575,0.989 (0.448-2.18),0.977739368523995,1,Tinnitus,Condition
377821,2.11e-06 (0-Inf),0.975992560321319,1,Disorder of nervous system due to type 1 diabetes mellitus,Condition
377830,2.25e-05 (5.61e-251-9.05e+240),0.970416755581049,1,Alcohol withdrawal delirium,Condition
377844,2.69e-06 (0-Inf),0.975491895025013,1,Status migrainosus,Condition
377845,1.61e-05 (1.51e-297-1.71e+287),0.974333479702292,1,Anoxic encephalopathy,Condition
377848,1.65e-05 (4.28e-280-6.36e+269),0.972767350633227,1,Toxic maculopathy,Condition
377853,1.41 (0.196-10.2),0.730683849191597,1,Chronic tension-type headache,Condition
377861,0.492 (0.144-1.68),0.257341246872201,1,Disorder of refraction AND/OR accommodation,Condition
377868,1.68e-05 (1.10000000672897e-316-2.54e+306),0.976002634649952,1,Corneal pannus,Condition
377877,6.49e-06 (1.03e-295-4.11e+284),0.972012957898654,1,Esotropia,Condition
377885,6.01e-06 (0-Inf),0.979035586052229,1,Disorder of eye movements,Condition
377888,1.87 (0.802-4.35),0.14731308496086,1,Conductive hearing loss,Condition
377889,1.65 (0.929-2.92),0.0879562280798324,1,Hearing loss,Condition
377910,0.939 (0.452-1.95),0.865549719395022,1,Deviated nasal septum,Condition
378001,2.86e-06 (0-Inf),0.976635481641738,1,Concussion with no loss of consciousness,Condition
378087,1.73e-05 (3.08e-289-9.67000000000001e+278),0.973753257725573,1,Secondary malignant neoplasm of brain and spinal cord,Condition
378135,4.98e-06 (1.21e-281-2.04e+270),0.96991693945296,1,Facial nerve disorder,Condition
378140,5.13e-07 (0-Inf),0.97520207425025,1,Inflammatory and toxic neuropathy,Condition
378144,2.21e-06 (0-Inf),0.976548311875473,1,Disorder of basal ganglia,Condition
378160,6.36e-06 (2.99e-307-1.35e+296),0.97303572350895,1,Otorrhea,Condition
378161,0.267 (0.0372-1.92),0.189298654811848,1,Disorder of ear,Condition
378163,1.77e-05 (3.89e-308-8.05000000000001e+297),0.975448944558926,1,Hyperacusis,Condition
378165,2.09 (0.29-15.1),0.463356509233542,1,Nystagmus,Condition
378253,0.807 (0.505-1.29),0.370598961066293,1,Headache,Condition
378256,1.85e-05 (4.57e-292-7.48e+281),0.974178354130014,1,Abnormal reflex,Condition
378414,6.93e-06 (7.67e-275-6.27e+263),0.970010590018308,1,Retinal detachment,Condition
378416,0.359 (0.0875-1.47),0.154960669498748,1,Retinal disorder,Condition
378419,4.48 (1.97-10.2),0.000334257979364249,1,Alzheimer's disease,Condition
378424,0.627 (0.223-1.76),0.374859296938127,1,Astigmatism,Condition
378425,0.375 (0.117-1.2),0.098756758435157,1,Blepharitis,Condition
378427,0.722 (0.379-1.38),0.321639849230665,1,Tear film insufficiency,Condition
378439,6.19e-06 (0-Inf),0.976289402087854,1,Fourth nerve palsy,Condition
378523,1.61 (0.22-11.8),0.637807834394805,1,Residual foreign body in soft tissue,Condition
378547,2.73e-05 (3.97e-284-1.87e+274),0.974406633169112,1,Congenital anomaly of retina,Condition
378696,1.94e-05 (0-Inf),0.977327909881554,1,Primary malignant neoplasm of choroid,Condition
378735,0.241 (0.0334-1.74),0.158049539121125,1,Migraine without aura,Condition
378741,1.9 (0.458-7.88),0.376629460043215,1,Brachial plexus disorder,Condition
378752,5.84e-06 (9.69e-252-3.52e+240),0.966711770637436,1,Corneal opacity,Condition
378756,1.45 (0.451-4.68),0.530381477677767,1,Conjunctival hemorrhage,Condition
378765,1.84e-05 (1.47e-273-2.31e+263),0.972386305679759,1,Tympanosclerosis,Condition
379010,0.304 (0.0424-2.19),0.237325659474783,1,Epiretinal membrane,Condition
379019,0.818 (0.296-2.26),0.698089678358372,1,Conjunctivitis,Condition
379031,1.01 (0.248-4.12),0.987986052883032,1,Pain in eye,Condition
379769,5.4e-06 (0-Inf),0.975889095353854,1,Benign neoplasm of brain,Condition
379801,2.43e-06 (0-Inf),0.973228009106132,1,Trigeminal neuralgia,Condition
379805,0.648 (0.259-1.62),0.354824934119525,1,Myopia,Condition
379806,5.23e-06 (0-Inf),0.976286896155553,1,Migraine variants,Condition
379812,2.85 (0.386-21.1),0.304269303161622,1,Exposure keratoconjunctivitis,Condition
379822,6.46e-06 (0-Inf),0.978804311332004,1,Cyst of eyelid,Condition
379832,1.48 (0.464-4.7),0.509239127354597,1,Mixed conductive AND sensorineural hearing loss,Condition
380038,2.75e-06 (0-Inf),0.974339236105438,1,Viral conjunctivitis,Condition
380055,1.07 (0.147-7.75),0.949345273831231,1,Primary malignant neoplasm of brain,Condition
380094,0.635 (0.268-1.5),0.301527896132494,1,Carpal tunnel syndrome,Condition
380096,1.53 (0.21-11.1),0.676002379499571,1,Proliferative retinopathy due to diabetes mellitus,Condition
380097,1.4 (0.193-10.1),0.73997067443015,1,Macular edema due to diabetes mellitus,Condition
380102,2.69 (0.653-11.1),0.170751575167061,1,Corneal edema,Condition
380103,2.99 (0.731-12.3),0.127404648677343,1,Retinal detachment with retinal defect,Condition
380109,3.81 (0.506-28.6),0.194212198309971,1,Exophoria,Condition
380111,1.19 (0.293-4.82),0.809253143165133,1,Acute atopic conjunctivitis,Condition
380378,0.904 (0.282-2.9),0.865370967661382,1,Epilepsy,Condition
380394,0.602 (0.0812-4.46),0.618924090467686,1,Idiopathic progressive polyneuropathy,Condition
380395,1.91e-05 (1.32e-275-2.76e+265),0.972684760328639,1,Retinal dystrophy,Condition
380403,2.18e-06 (0-Inf),0.97235289739059,1,External hordeolum,Condition
380415,0.896 (0.124-6.49),0.913297592958076,1,Acute otitis externa,Condition
380701,4.63 (0.639-33.5),0.129221960282862,1,Diffuse Lewy body disease,Condition
380702,2.37 (0.331-17),0.390165310424229,1,Cerebral cyst,Condition
380706,0.534 (0.0745-3.83),0.532180763280041,1,Regular astigmatism,Condition
380720,1.97e-05 (1.21e-302-3.23e+292),0.975250683255787,1,Secondary corneal edema,Condition
380731,1.27 (0.312-5.19),0.737201218640024,1,Otitis externa,Condition
380733,0.81 (0.369-1.78),0.598537275224683,1,Otalgia,Condition
380818,6.27 (0.872-45.1),0.0681683784670006,1,Acquired deformity of head,Condition
380834,5.08 (0.695-37.2),0.109289956778844,1,Coma,Condition
381001,9.04e-07 (0-Inf),0.976471044163938,1,Subjective visual disturbance,Condition
381009,2.25 (0.312-16.2),0.421947931959963,1,Chronic inflammatory demyelinating polyradiculoneuropathy,Condition
381014,6.19 (0.862-44.4),0.06985771235385,1,Conjunctival pigmentation,Condition
381033,6.74e-06 (1.93e-305-2.36e+294),0.973006267413598,1,Aphakia,Condition
381035,0.722 (0.0984-5.3),0.748690090569408,1,Vertigo of central origin,Condition
381252,1.62e-05 (4.33e-304-6.08e+293),0.974916592594757,1,Benign neoplasm of eye,Condition
381270,1.37 (0.431-4.39),0.590886318821427,1,Parkinson's disease,Condition
381278,1.82e-05 (1.03e-280-3.21e+270),0.973069544443729,1,Cluster headache,Condition
381281,7.65e-06 (4.31e-299-1.36e+288),0.972720234864023,1,Degenerative progressive high myopia,Condition
381290,0.831 (0.321-2.15),0.70263330307715,1,Ocular hypertension,Condition
381292,0.57 (0.14-2.32),0.43278316121707,1,Chronic allergic conjunctivitis,Condition
381295,0.998 (0.459-2.17),0.995240601183609,1,Senile cataract,Condition
381297,1.88e-05 (0-Inf),0.976999452018195,1,Xanthoma of eyelid,Condition
381301,1.38 (0.191-10),0.748878494951727,1,Chronic serous otitis media,Condition
381302,9.07e-06 (0-Inf),0.978574790093742,1,Obstruction of Eustachian tube,Condition
381308,1.96e-05 (1.88e-300-2.04e+290),0.975044811395235,1,Abscess of eyelid,Condition
381316,6.01e-06 (1.63e-292-2.22e+281),0.971514535986916,1,Cerebrovascular accident,Condition
381444,2.15e-06 (0-Inf),0.975524122440193,1,Contusion of eye,Condition
381537,4.48 (1.38-14.6),0.01277355278347,1,Organic anxiety disorder,Condition
381549,0.268 (0.0372-1.93),0.19119497730079,1,Migraine with aura,Condition
381551,1.35 (0.188-9.75),0.763815904834917,1,Polyneuropathy due to drug,Condition
381569,1.91e-06 (0-Inf),0.975344422278592,1,Myogenic ptosis,Condition
381570,7.02e-06 (4.39e-264-1.12e+253),0.968793790940637,1,Mechanical ptosis,Condition
381572,5.99e-06 (0-Inf),0.975397097689157,1,Abducens nerve palsy,Condition
381574,1.72e-05 (1.39e-256-2.11e+246),0.970327537623854,1,Exostosis of external ear canal,Condition
381575,4.84e-06 (4.07e-298-5.76e+286),0.971547577976504,1,Disorder of external ear,Condition
381581,0.527 (0.0721-3.85),0.527979783943279,1,Chalazion,Condition
381591,0.922 (0.391-2.17),0.853336169900474,1,Cerebrovascular disease,Condition
381847,2.25e-05 (1.10999999999943e-312-4.55e+302),0.976346856127867,1,Blind spot scotoma,Condition
381854,2.04e-05 (2.01e-273-2.08e+263),0.972639241722608,1,Disorder of conjunctiva,Condition
381859,1.42 (0.561-3.6),0.458240377730881,1,Infective otitis externa,Condition
381864,1.62 (0.379-6.92),0.514971588651092,1,Subjective tinnitus,Condition
381865,2.43e-05 (1.21e-302-4.9e+292),0.975735728193624,1,Sensorimotor disorder of eyelid,Condition
381877,2.08 (0.509-8.53),0.307395037213419,1,Dysfunction of eustachian tube,Condition
432250,0.44 (0.104-1.86),0.263964018017048,1,Disorder due to infection,Condition
432257,1.22e-05 (1.56e-267-9.49e+256),0.970660853173993,1,Primary malignant neoplasm of transverse colon,Condition
432263,6.9e-06 (8.09e-307-5.88e+295),0.973183690730688,1,Primary malignant neoplasm of lower inner quadrant of female breast,Condition
432282,1.59e-05 (7.36e-303-3.43e+292),0.97476348428538,1,Sideroblastic anemia,Condition
432295,5.7e-06 (6.52e-262-4.98e+250),0.967966380738543,1,Pernicious anemia,Condition
432296,2.06e-05 (1.54e-289-2.74e+279),0.974209859266472,1,Coagulation factor deficiency syndrome,Condition
432301,6.57 (0.913-47.3),0.0615464383436863,1,Opioid dependence in remission,Condition
432303,1.61 (0.495-5.25),0.427275570871706,1,Cocaine abuse,Condition
432312,1.29 (0.405-4.11),0.666548044960854,1,Chronic angle-closure glaucoma,Condition
432347,2.4e-06 (0-Inf),0.973165487875392,1,Chronic disease of tonsils AND/OR adenoids,Condition
432386,8.26e-06 (0-Inf),0.979197124195053,1,Oligohydramnios with antenatal problem,Condition
432417,1.85e-06 (0-Inf),0.974883348507043,1,Acquired hallux malleus,Condition
432430,3.73e-06 (8.84e-305-1.57e+293),0.97157651680275,1,"Gestation period, 27 weeks",Condition
432436,5.53 (0.752-40.7),0.0928720972276167,1,Symbolic dysfunction,Condition
432441,3.27e-05 (3.77e-265-2.84e+255),0.97302033562518,1,Finding of length of gestation,Condition
432447,0.372 (0.0515-2.69),0.327852459252459,1,Atypical glandular cells on cervical Papanicolaou smear,Condition
432451,2.15e-06 (0-Inf),0.973969041026574,1,Abnormal results function studies of central nervous system,Condition
432461,3.03 (0.38-24.3),0.295140510667043,1,Closed fracture of shaft of clavicle,Condition
432463,4.78e-06 (0-Inf),0.977621130800816,1,Closed fracture of acromial end of clavicle,Condition
432508,1.46e-05 (6.64e-251-3.22e+240),0.969187085097289,1,"Mechanical complication of nervous system device, implant AND/OR graft",Condition
432541,6.46e-06 (0-Inf),0.97539242654243,1,Primary tuberculosis,Condition
432545,1.68 (0.768-3.67),0.194655042243621,1,Bacterial infectious disease,Condition
432571,2.75 (0.842-8.97),0.0939863959544877,1,Malignant lymphoma,Condition
432582,0.822 (0.202-3.35),0.784928186560671,1,Neoplastic disease of uncertain behavior,Condition
432585,2.11 (0.967-4.62),0.0605760509263438,1,Blood coagulation disorder,Condition
432586,2.55e-06 (0-Inf),0.977706908947567,1,Mental disorder,Condition
432587,1.61e-05 (3.09e-289-8.37e+278),0.973584690011599,1,Polyclonal hypergammaglobulinemia,Condition
432588,0.362 (0.05-2.62),0.313791380667639,1,Megaloblastic anemia due to vitamin B>12< deficiency,Condition
432589,2.11e-05 (3.85e-274-1.15e+264),0.972793105240023,1,Neutropenia associated with infectious disease,Condition
432590,1.08 (0.15-7.8),0.937530130910092,1,Delusional disorder,Condition
432595,6.54e-06 (1.84e-290-2.33e+279),0.971513263016514,1,Amyloidosis,Condition
432596,5.24e-06 (6.26e-307-4.39e+295),0.972565061294667,1,Immune defect,Condition
432620,2.04e-05 (0-Inf),0.97717126432449,1,Disorder of choroid of eye,Condition
432621,1.97e-05 (2.61e-277-1.49e+267),0.972942860772542,1,Purulent endophthalmitis,Condition
432672,4.03e-06 (0-Inf),0.977203524860159,1,Fissure of nipple,Condition
432695,3.62e-06 (4.92e-289-2.67e+277),0.96992742152565,1,Post-term pregnancy,Condition
432719,6.36e-06 (0-Inf),0.979301688287759,1,Panniculitis,Condition
432738,0.755 (0.186-3.06),0.693979358083903,1,Chronic fatigue syndrome,Condition
432768,5.46e-06 (0-Inf),0.975399191961026,1,Corneal foreign body,Condition
432791,0.781 (0.108-5.66),0.806405696140235,1,Angioedema,Condition
432795,0.988 (0.454-2.15),0.975367983639595,1,Traumatic AND/OR non-traumatic injury,Condition
432798,1.82e-06 (0-Inf),0.977649933561877,1,"Mechanical complication of internal orthopedic device, implant AND/OR graft",Condition
432833,1.9e-05 (3.09999999875168e-315-1.16e+305),0.976170852211865,1,Primary malignant neoplasm of oropharynx,Condition
432837,5.19e-06 (0-Inf),0.978887434242173,1,Primary malignant neoplasm of cecum,Condition
432838,5.41 (0.754-38.8),0.0930242543715118,1,Primary malignant neoplasm of cardia of stomach,Condition
432845,2.5e-06 (0-Inf),0.975869035273339,1,Primary malignant neoplasm of central portion of female breast,Condition
432851,1.95 (0.479-7.96),0.350476475474716,1,Secondary malignant neoplastic disease,Condition
432863,6.87 (0.93-50.7),0.0588764368342253,1,Acquired coagulation factor deficiency,Condition
432866,6.43e-06 (0-Inf),0.975232529726428,1,"Bipolar I disorder, single manic episode",Condition
432867,1.42 (0.935-2.15),0.100515626373423,1,Hyperlipidemia,Condition
432868,7.24e-06 (2.49e-297-2.11e+286),0.972425677876565,1,Hemoglobinopathy,Condition
432875,0.774 (0.186-3.22),0.724553316737777,1,Anemia due to chronic blood loss,Condition
432876,0.969 (0.13-7.22),0.975381251246384,1,Bipolar I disorder,Condition
432881,3.29 (1.31-8.29),0.0114125042090801,1,Pancytopenia,Condition
432883,2.37 (0.316-17.8),0.400368090994345,1,"Recurrent major depressive episodes, moderate",Condition
432895,0.976 (0.302-3.15),0.967457532689146,1,Cortical senile cataract,Condition
432899,3.86 (0.535-27.9),0.180352687862248,1,Normal pressure hydrocephalus,Condition
432910,2.07 (0.281-15.3),0.474322353489082,1,Disorder of lacrimal system,Condition
432923,6.06e-06 (7.21e-277-5.09e+265),0.969890433895422,1,Subarachnoid hemorrhage,Condition
432933,5.61e-06 (2.43e-296-1.29e+285),0.971725322290048,1,Aneurysm of artery of lower extremity,Condition
432941,2.53e-06 (0-Inf),0.974325060803738,1,Disorder of tongue,Condition
432967,2.32e-05 (6.09e-291-8.84000000000001e+280),0.974627437490988,1,Anemia during pregnancy - baby not yet delivered,Condition
432968,3.41 (0.471-24.7),0.224741340361569,1,Anemia during pregnancy - baby delivered,Condition
432975,3.33e-05 (3.69e-281-3.01e+271),0.974632700273454,1,Trauma to perineum and/or vulva during delivery,Condition
433000,2.24 (0.538-9.37),0.267404070605591,1,Patellar tendonitis,Condition
433031,2.33e-06 (0-Inf),0.97663718579695,1,Hallucinations,Condition
433071,2.89 (0.699-12),0.142744620487399,1,Contusion of multiple sites,Condition
433128,1.08 (0.338-3.48),0.892692144249776,1,Complication,Condition
433131,2.27 (0.314-16.5),0.41625347017638,1,Mumps without complication,Condition
433163,2.79e-06 (0-Inf),0.975456463044615,1,Deficiency of macronutrients,Condition
433168,1.69e-05 (1.14999999998317e-313-2.49e+303),0.975789062767625,1,Iron deficiency anemia secondary to inadequate dietary iron intake,Condition
433195,1.41e-05 (1.82e-305-1.1e+295),0.974715468955837,1,Transient arterial retinal occlusion,Condition
433196,1.7 (0.539-5.35),0.365413700172997,1,Chorioretinal scar,Condition
433197,6.67e-06 (0-Inf),0.976906776076487,1,Pseudoexfoliation of lens capsule,Condition
433208,2.64 (0.65-10.8),0.174504132073193,1,Disorder of pulmonary circulation,Condition
433260,8.22e-06 (0-Inf),0.978213892225879,1,Mother delivered,Condition
433270,3.67 (1.14-11.8),0.029273679475121,1,Cord entanglement without compression,Condition
433274,7.82e-06 (6.6e-282-9.26e+270),0.971077407173634,1,Oligohydramnios - delivered,Condition
433288,1.7e-05 (1.42000000001788e-313-2.04e+303),0.975793320178185,1,Derangement of anterior horn of lateral meniscus,Condition
433316,0.869 (0.545-1.38),0.554543369538101,1,Dizziness and giddiness,Condition
433329,1.7e-05 (0-Inf),0.976758965637903,1,Closed fracture of second cervical vertebra,Condition
433403,5.6e-06 (0-Inf),0.975411104690787,1,Viral meningitis,Condition
433405,3.9 (0.541-28.1),0.177031372790522,1,Proteus infection,Condition
433413,1.82e-05 (6.63e-258-4.99e+247),0.970639891799094,1,Disease due to Adenovirus,Condition
433417,8.54e-06 (0-Inf),0.976031657096641,1,Gonorrhea,Condition
433435,6.79 (1.65-27.9),0.00795463902551368,1,Carcinoma in situ,Condition
433440,0.801 (0.31-2.07),0.646492839543823,1,Dysthymia,Condition
433450,1.12 (0.152-8.23),0.91309019577332,1,Paranoid schizophrenia,Condition
433454,1.24e-05 (1.09e-259-1.42e+249),0.969812427070764,1,Adjustment disorder with mixed emotional features,Condition
433456,1.81e-06 (1.0399999830061e-316-3.18e+304),0.971066206846893,1,Acute pain,Condition
433467,8.7e-06 (0-Inf),0.976705213327612,1,"Sleep-wake schedule disorder, delayed phase type",Condition
433471,2.2 (0.305-15.9),0.434472103565636,1,Retinal neovascularization,Condition
433495,7.54e-06 (1.41e-263-4.03e+252),0.968924776170675,1,"Conductive hearing loss, bilateral",Condition
433516,0.886 (0.376-2.09),0.781712398622774,1,Duodenitis,Condition
433524,7.05e-06 (8.98999999999989e-311-5.53e+299),0.973581978892226,1,Disorder of appendix,Condition
433527,0.877 (0.122-6.31),0.896190204540992,1,Endometriosis (clinical),Condition
433536,1.12e-05 (0-Inf),0.977563562597759,1,Severe pre-eclampsia,Condition
433556,2.04e-05 (2.78e-292-1.5e+282),0.974438195220258,1,Derangement of posterior horn of lateral meniscus,Condition
433577,1.04 (0.144-7.48),0.971482012446286,1,Hammer toe,Condition
433595,1.16 (0.667-2.02),0.597085660152318,1,Edema,Condition
433596,5.67e-06 (2.09e-296-1.54e+285),0.971755803141539,1,Abnormal sputum,Condition
433605,6.6e-06 (4.03e-275-1.08e+264),0.969913327673522,1,Ill-defined disease,Condition
433633,5.93e-06 (0-Inf),0.978196841198006,1,Late effect of superficial injury,Condition
433681,9.08e-06 (0-Inf),0.979682387451165,1,Late effect of accident due to natural and environmental factors,Condition
433701,1.78 (0.432-7.32),0.42500343685792,1,Mycosis,Condition
433716,2.15e-05 (1.12e-282-4.11e+272),0.973680673935544,1,Primary malignant neoplasm of testis,Condition
433735,7.01e-06 (0-Inf),0.976285517246609,1,Acute alcoholic intoxication in alcoholism,Condition
433736,1.38 (0.887-2.16),0.15223062589998,1,Obesity,Condition
433749,4.69 (0.65-33.8),0.12542885486223,1,Heparin-induced thrombocytopenia,Condition
433753,0.659 (0.208-2.09),0.478514360636919,1,Alcohol abuse,Condition
433758,2.08 (0.289-15),0.466416629273934,1,Childhood emotional disorder,Condition
433760,2.1e-05 (2.34000000000441e-313-1.88e+303),0.976245309245733,1,Autonomic dysreflexia,Condition
433767,4.85 (0.638-36.8),0.127057309019969,1,Glaucoma of childhood,Condition
433811,1.59 (0.792-3.18),0.192453945954478,1,Hydronephrosis,Condition
433813,0.786 (0.109-5.65),0.810653458940465,1,Bladder neck obstruction,Condition
433823,2.06e-05 (1.06e-262-4.02e+252),0.971527565753562,1,"Infectious disease in mother complicating pregnancy, childbirth AND/OR puerperium",Condition
433864,1.12 (0.154-8.08),0.913840942106829,1,"Gestation period, 31 weeks",Condition
433880,4.9 (0.676-35.5),0.115940325123121,1,Amniotic fluid examination abnormal,Condition
433909,1.82 (0.252-13.1),0.553747421152627,1,Foreign body on external eye,Condition
433938,1.04e-05 (1.37e-263-7.87e+252),0.969782287472079,1,Poisoning by antineoplastic AND/OR immunosuppressive drug,Condition
433968,0.986 (0.385-2.52),0.976092789640993,1,Candidiasis,Condition
433981,9.97e-06 (1.04e-263-9.58e+252),0.969689927892749,1,Benign neoplasm of short bone of upper limb,Condition
433987,2.53e-05 (6.02e-293-1.06e+283),0.975012283775559,1,Benign neoplasm of orbit,Condition
433991,6.87e-06 (1.35e-309-3.5e+298),0.973419056763887,1,Recurrent major depression in remission,Condition
433994,5.21e-06 (0-Inf),0.978702937668404,1,"Cocaine dependence, continuous",Condition
433997,9.16 (2.23-37.7),0.00214233469106095,1,Lymphangioma,Condition
434004,1.67 (0.789-3.52),0.180644388110703,1,Hypervolemia,Condition
434005,1.24 (0.655-2.34),0.511678917871487,1,Morbid obesity,Condition
434007,1.39e-05 (2.35e-294-8.21000000000001e+283),0.973700262716139,1,Hereditary factor VIII deficiency disease,Condition
434008,1.42 (0.336-5.99),0.633263806649527,1,White blood cell disorder,Condition
434033,2.08e-05 (2.68e-250-1.62e+240),0.97011126137583,1,Chorioretinitis,Condition
434056,1.59 (0.616-4.08),0.33909640314272,1,Late effects of cerebrovascular disease,Condition
434073,1.69e-05 (4.09e-255-6.99e+244),0.970111267210051,1,Acquired absence of teeth,Condition
434084,5.68e-06 (3.7e-307-8.71000000000001e+295),0.97276847864704,1,Abscess of vulva,Condition
434085,5.53 (0.767-39.8),0.0897914160307116,1,Obstruction of duodenum,Condition
434089,4.31 (1.05-17.8),0.0430328023802995,1,Antepartum hemorrhage,Condition
434097,8.54e-06 (0-Inf),0.977968324540586,1,Twin pregnancy with antenatal problem,Condition
434111,3.21e-05 (2.22e-302-4.64e+292),0.976353476680983,1,Oligohydramnios,Condition
434119,1.69e-05 (8.59e-252-3.33e+241),0.969709774755587,1,Hidradenitis,Condition
434123,5.69e-06 (0-Inf),0.974574858220824,1,Primary localized osteoarthrosis of pelvic region,Condition
434153,2.61e-05 (1.59e-291-4.26e+281),0.974957826443293,1,Congenital chromosomal disease,Condition
434164,5.87e-06 (0-Inf),0.97903583521458,1,Glycosuria,Condition
434169,0.625 (0.335-1.17),0.140753749807761,1,Abnormal findings on diagnostic imaging of breast,Condition
434170,0.246 (0.0343-1.77),0.163819663625923,1,Atypical squamous cells of undetermined significance on cervical Papanicolaou smear,Condition
