concept_id,irrCI,irrP,irrFdr,concept_name,domain_id
46273539,1.81 (0.66-4.95),0.249203149846246,0.992490116674506,Acute bronchospasm,Condition
4111409,0.509 (0.161-1.61),0.249905224772541,0.992490116674506,"Aortic incompetence, non-rheumatic",Condition
375545,0.689 (0.364-1.3),0.251776645519356,0.992490116674506,Cataract,Condition
4027384,0.583 (0.231-1.47),0.253609645898499,0.992490116674506,Inflammatory disorder,Condition
444239,1.38 (0.793-2.39),0.255745203493464,0.992490116674506,Postprocedural state finding,Condition
434056,1.63 (0.701-3.81),0.256123950528003,0.992490116674506,Late effects of cerebrovascular disease,Condition
318772,1.69 (0.68-4.2),0.258235004628778,0.992490116674506,Disorder of pericardium,Condition
4192174,1.6 (0.708-3.6),0.258847529537517,0.992490116674506,Illness,Condition
45769461,0.322 (0.0449-2.3),0.258884865911625,0.992490116674506,Non-rheumatic mitral valve disease,Condition
375824,0.449 (0.111-1.81),0.260291676444554,0.992490116674506,Abnormal auditory perception,Condition
4307820,0.673 (0.338-1.34),0.261150568041728,0.992490116674506,Unplanned pregnancy,Condition
4090425,0.636 (0.289-1.4),0.262453699933558,0.992490116674506,Altered sensation of skin,Condition
4288544,0.565 (0.208-1.54),0.262805407653908,0.992490116674506,Inguinal hernia,Condition
432447,0.323 (0.0447-2.34),0.263501754062872,0.992490116674506,Atypical glandular cells on cervical Papanicolaou smear,Condition
43021237,1.6 (0.699-3.68),0.265102722866044,0.992490116674506,Secondary erectile dysfunction,Condition
40483107,0.692 (0.362-1.32),0.265689689174817,0.992490116674506,Inflamed seborrheic keratosis,Condition
141104,0.329 (0.046-2.35),0.267445889092883,0.992490116674506,Intervertebral disc disorder of lumbar region with myelopathy,Condition
443524,1.67 (0.673-4.12),0.269473200242336,0.992490116674506,Mixed urinary incontinence,Condition
432545,1.49 (0.732-3.05),0.269877764948686,0.992490116674506,Bacterial infectious disease,Condition
435796,1.37 (0.783-2.4),0.270217810241876,0.992490116674506,Dehydration,Condition
314131,1.36 (0.787-2.36),0.270311722926375,0.992490116674506,Degeneration of cervical intervertebral disc,Condition
4291025,1.9 (0.606-5.97),0.270344238692885,0.992490116674506,Arthritis,Condition
4067069,1.9 (0.605-5.98),0.270953681299382,0.992490116674506,Callosity,Condition
35624213,1.75 (0.644-4.78),0.271248286874903,0.992490116674506,Secondary cataract,Condition
37206607,0.331 (0.0462-2.38),0.27159154393852,0.992490116674506,Overactive bladder,Condition
36715916,1.75 (0.643-4.79),0.272332715732003,0.992490116674506,Internal hemorrhoids grade I,Condition
198985,1.9 (0.602-6.01),0.273573249174774,0.992490116674506,Primary malignant neoplasm of kidney,Condition
432585,0.457 (0.112-1.86),0.274111718050834,0.992490116674506,Blood coagulation disorder,Condition
4163710,1.75 (0.642-4.76),0.27482984545752,0.992490116674506,Dilated cardiomyopathy,Condition
4117713,1.75 (0.64-4.76),0.276534603342942,0.992490116674506,Ankle joint effusion,Condition
45766714,0.773 (0.487-1.23),0.276726500932643,0.992490116674506,Inflammatory dermatosis,Condition
4113821,0.695 (0.361-1.34),0.276870765996149,0.992490116674506,Anxiety state,Condition
74728,0.337 (0.0469-2.42),0.279401729480813,0.992490116674506,Synovitis and tenosynovitis,Condition
434004,0.529 (0.167-1.68),0.279615190989393,0.992490116674506,Hypervolemia,Condition
197672,1.36 (0.778-2.39),0.279617621353172,0.992490116674506,Urinary incontinence,Condition
31610,1.41 (0.758-2.61),0.280553928479939,0.992490116674506,Disorder of esophagus,Condition
373478,0.688 (0.349-1.36),0.280698923378201,0.992490116674506,Presbyopia,Condition
4012368,0.603 (0.24-1.51),0.281655132725025,0.992490116674506,Increased frequency of urination,Condition
315286,1.36 (0.779-2.36),0.28173931828039,0.992490116674506,Chronic ischemic heart disease,Condition
194526,0.461 (0.113-1.89),0.281949219938879,0.992490116674506,Injury of trunk,Condition
42537251,1.88 (0.595-5.93),0.282096856638785,0.992490116674506,Polyp of nasal cavity and/or nasal sinus,Condition
377861,1.53 (0.705-3.31),0.283253690265083,0.992490116674506,Disorder of refraction AND/OR accommodation,Condition
4001450,0.615 (0.252-1.5),0.285225367926201,0.992490116674506,Lumbago with sciatica,Condition
312327,0.465 (0.114-1.9),0.28535700355662,0.992490116674506,Acute myocardial infarction,Condition
4152384,1.49 (0.718-3.07),0.285872695930487,0.992490116674506,Non-rheumatic aortic sclerosis,Condition
138225,1.65 (0.657-4.14),0.28680256276952,0.992490116674506,Disorder of sebaceous gland,Condition
28060,0.47 (0.115-1.92),0.293203026147172,0.992490116674506,Streptococcal sore throat,Condition
4145825,1.44 (0.73-2.83),0.294897693996127,0.992490116674506,Anorectal disorder,Condition
4209423,0.711 (0.374-1.35),0.296342159045362,0.992490116674506,Nicotine dependence,Condition
4049623,1.85 (0.584-5.83),0.296373210031552,0.992490116674506,"Moderate major depression, single episode",Condition
134438,0.478 (0.119-1.92),0.298631417191066,0.992490116674506,Contact dermatitis,Condition
4195085,0.623 (0.256-1.52),0.298632384547936,0.992490116674506,Nasal congestion,Condition
320536,0.783 (0.494-1.24),0.298654615785178,0.992490116674506,Electrocardiogram abnormal,Condition
4043371,1.29 (0.8-2.07),0.298688090237111,0.992490116674506,Inflammatory disorder of digestive tract,Condition
196163,1.85 (0.579-5.9),0.299445603635784,0.992490116674506,Cervicitis and endocervicitis,Condition
200447,1.84 (0.583-5.78),0.299651999537134,0.992490116674506,Gastrointestinal complication,Condition
133794,0.353 (0.0493-2.53),0.300161188262097,0.992490116674506,Chronic gingivitis,Condition
192963,0.545 (0.173-1.72),0.30111599127302,0.992490116674506,Disorder of pancreas,Condition
4049621,0.353 (0.0491-2.54),0.301140933774857,0.992490116674506,"Gestation period, 16 weeks",Condition
4311629,0.354 (0.0496-2.53),0.301200840860143,0.992490116674506,Impaired glucose tolerance,Condition
374375,1.27 (0.805-2.02),0.301733549893302,0.992490116674506,Impacted cerumen,Condition
4084768,0.354 (0.0493-2.55),0.302629026108543,0.992490116674506,Uncertain viability of pregnancy,Condition
4126571,0.354 (0.0493-2.55),0.302629026108543,0.992490116674506,Fetal problem,Condition
439082,0.356 (0.0498-2.54),0.302892752226975,0.992490116674506,Menopausal syndrome,Condition
73008,0.544 (0.171-1.74),0.303617210479004,0.992490116674506,Enthesopathy,Condition
133727,0.354 (0.0485-2.57),0.304687022915125,0.992490116674506,Thyrotoxicosis without goiter or other cause,Condition
437827,0.81 (0.541-1.21),0.30540529029503,0.992490116674506,Pure hypercholesterolemia,Condition
379010,0.481 (0.119-1.95),0.306232144498736,0.992490116674506,Epiretinal membrane,Condition
79864,1.31 (0.782-2.18),0.3072515788271,0.992490116674506,Hematuria syndrome,Condition
443601,0.481 (0.118-1.96),0.307863182914975,0.992490116674506,Chronic kidney disease stage 2,Condition
4149084,0.712 (0.369-1.37),0.310145746158691,0.992490116674506,Vaginitis,Condition
437246,1.33 (0.767-2.31),0.310401242938846,0.992490116674506,Vitamin B deficiency,Condition
4094448,0.552 (0.174-1.75),0.311425844048357,0.992490116674506,Pregnancy test negative,Condition
195771,0.484 (0.118-1.97),0.311522501077837,0.992490116674506,Secondary diabetes mellitus,Condition
198803,1.29 (0.787-2.11),0.311746994960106,0.992490116674506,Benign prostatic hyperplasia,Condition
4185780,0.361 (0.0502-2.6),0.311823039041282,0.992490116674506,"Gestation period, 21 weeks",Condition
314369,0.359 (0.0493-2.62),0.312416715850037,0.992490116674506,Malignant hypertensive heart disease without congestive heart failure,Condition
4319447,0.362 (0.0502-2.61),0.312733330163112,0.992490116674506,Urolithiasis,Condition
374360,1.52 (0.673-3.44),0.312738550439299,0.992490116674506,Disorder of optic nerve,Condition
4236484,0.677 (0.317-1.44),0.313010010211665,0.992490116674506,Paresthesia,Condition
317898,1.6 (0.641-4.01),0.313056507171337,0.992490116674506,Malignant essential hypertension,Condition
442108,1.53 (0.669-3.5),0.313260220110839,0.992490116674506,Benign neoplasm of cecum,Condition
372912,0.36 (0.0493-2.63),0.313513659917841,0.992490116674506,Visual discomfort,Condition
136184,0.547 (0.169-1.77),0.314594765019568,0.992490116674506,Pruritus of skin,Condition
31821,0.485 (0.118-2),0.316246422577155,0.992490116674506,Disorder of endocrine system,Condition
197236,0.727 (0.39-1.36),0.31652689150497,0.992490116674506,Uterine leiomyoma,Condition
377888,1.53 (0.667-3.49),0.316782805201623,0.992490116674506,Conductive hearing loss,Condition
135473,0.362 (0.0495-2.65),0.317448610760961,0.992490116674506,Dermatophytosis,Condition
194101,0.366 (0.051-2.63),0.318076162024134,0.992490116674506,Uterine size for dates discrepancy,Condition
432588,0.367 (0.051-2.64),0.319100752213506,0.992490116674506,Megaloblastic anemia due to vitamin B>12< deficiency,Condition
4041280,0.653 (0.282-1.51),0.31913069289328,0.992490116674506,Postpartum finding,Condition
81379,1.58 (0.641-3.89),0.320984571049251,0.992490116674506,Lateral epicondylitis,Condition
760895,0.37 (0.0518-2.64),0.32128534459206,0.992490116674506,Lump in left breast,Condition
4059049,0.686 (0.325-1.45),0.322858646915633,0.992490116674506,Mammography abnormal,Condition
434622,1.61 (0.626-4.14),0.323397123344344,0.992490116674506,Deficiency anemias,Condition
434547,0.558 (0.175-1.78),0.324786367907794,0.992490116674506,Complication of surgical procedure,Condition
435515,1.34 (0.746-2.42),0.32518376831578,0.992490116674506,Hypo-osmolality and or hyponatremia,Condition
316127,1.28 (0.779-2.12),0.326470796465983,0.992490116674506,Vitreous opacities,Condition
379805,1.34 (0.747-2.4),0.326856441685902,0.992490116674506,Myopia,Condition
138387,1.56 (0.641-3.8),0.326947434353989,0.992490116674506,Thyrotoxicosis,Condition
4281109,1.56 (0.641-3.8),0.327039364910551,0.992490116674506,Autoimmune thyroiditis,Condition
762297,0.762 (0.442-1.31),0.327407196704218,0.992490116674506,Pain in right knee,Condition
441701,1.65 (0.607-4.47),0.327424961424097,0.992490116674506,Sprain of hip,Condition
442077,1.21 (0.824-1.78),0.327904987354094,0.992490116674506,Anxiety disorder,Condition
4027663,0.375 (0.0523-2.69),0.328595720249692,0.992490116674506,Peptic ulcer,Condition
133228,0.566 (0.18-1.79),0.331783510368211,0.992490116674506,Dental caries,Condition
4166231,1.76 (0.562-5.51),0.332084234575852,0.992490116674506,Genetic predisposition,Condition
440674,0.609 (0.223-1.66),0.332747403719219,0.992490116674506,Gout,Condition
377286,0.377 (0.0521-2.72),0.333016811264002,0.992490116674506,Visual field defect,Condition
374924,1.78 (0.553-5.73),0.333308673829144,0.992490116674506,Generalized convulsive epilepsy,Condition
440457,1.77 (0.555-5.65),0.333776420723973,0.992490116674506,Threatened miscarriage,Condition
192667,0.654 (0.277-1.55),0.333869718369268,0.992490116674506,Atrophic gastritis,Condition
81611,1.32 (0.753-2.31),0.333935706988164,0.992490116674506,Diverticular disease of colon,Condition
4271013,0.731 (0.386-1.38),0.334703863144842,0.992490116674506,Melanocytic nevus,Condition
40481327,0.379 (0.0527-2.73),0.335279933831737,0.992490116674506,Acquired absence of all teeth,Condition
4171919,1.55 (0.634-3.81),0.335983825216299,0.992490116674506,"Localized swelling, mass and lump, lower limb",Condition
4242574,0.381 (0.0532-2.73),0.336701363747443,0.992490116674506,Intertrigo,Condition
44783760,0.614 (0.226-1.66),0.336919814094611,0.992490116674506,Mammographic calcification of breast,Condition
376125,0.505 (0.125-2.04),0.337718224825322,0.992490116674506,Disorder of eyelid,Condition
4168666,1.65 (0.591-4.59),0.339967476424176,0.992490116674506,Cerebral degeneration,Condition
441830,1.76 (0.551-5.6),0.340724813171208,0.992490116674506,Disorder of fluid AND/OR electrolyte,Condition
437579,1.64 (0.592-4.55),0.341155426201841,0.992490116674506,Paroxysmal ventricular tachycardia,Condition
193402,0.384 (0.0534-2.76),0.341188606202098,0.992490116674506,Bacterial enteritis,Condition
4284982,1.74 (0.554-5.5),0.341912444626889,0.992490116674506,Calculus of bile duct without obstruction,Condition
443730,1.57 (0.618-4),0.342550019964644,0.992490116674506,Disorder of nervous system due to diabetes mellitus,Condition
438542,0.385 (0.0535-2.77),0.342748182969353,0.992490116674506,Gestation less than 24 weeks,Condition
435875,0.507 (0.125-2.07),0.343339696712869,0.992490116674506,"Complication of pregnancy, childbirth and/or the puerperium",Condition
434327,0.386 (0.0537-2.77),0.34360708786929,0.992490116674506,Cannabis abuse,Condition
317302,1.56 (0.623-3.89),0.343822759076454,0.992490116674506,Sinus node dysfunction,Condition
314054,0.612 (0.222-1.69),0.343873595752979,0.992490116674506,Aortic valve disorder,Condition
134057,1.46 (0.668-3.18),0.344104706772604,0.992490116674506,Disorder of cardiovascular system,Condition
4110961,1.54 (0.628-3.8),0.344378918853016,0.992490116674506,Generalized ischemic myocardial dysfunction,Condition
197444,0.382 (0.0519-2.81),0.34460257264119,0.992490116674506,Vascular complication of medical care,Condition
4153380,0.645 (0.26-1.6),0.344905756441331,0.992490116674506,Disorder of carotid artery,Condition
762294,0.674 (0.297-1.53),0.346407671930878,0.992490116674506,Pain in right foot,Condition
432875,0.385 (0.0526-2.81),0.346525968699671,0.992490116674506,Anemia due to chronic blood loss,Condition
40321716,1.62 (0.593-4.44),0.346634166413217,0.992490116674506,Secondary thrombocytopenia,Condition
198520,1.54 (0.626-3.78),0.348249962508735,0.992490116674506,Lumbar spondylosis with myelopathy,Condition
374060,0.572 (0.178-1.84),0.349808328299106,0.992490116674506,Acute ill-defined cerebrovascular disease,Condition
436238,1.48 (0.651-3.35),0.350352093009265,0.992490116674506,Elevated levels of transaminase & lactic acid dehydrogenase,Condition
439150,1.56 (0.614-3.94),0.351023841615198,0.992490116674506,Hypersomnia with sleep apnea,Condition
439407,0.742 (0.395-1.39),0.351591372357562,0.992490116674506,Disorder of nasal cavity,Condition
44783027,0.514 (0.127-2.09),0.352777815250493,0.992490116674506,Injury of face and neck,Condition
442019,1.39 (0.692-2.8),0.352784799231333,0.992490116674506,Complication of procedure,Condition
261600,1.61 (0.588-4.43),0.352923909467415,0.992490116674506,Acute pulmonary edema,Condition
43021779,1.72 (0.547-5.41),0.352964767760396,0.992490116674506,Hearing loss of left ear,Condition
36684319,1.49 (0.64-3.49),0.353178274287271,0.992490116674506,Adjustment disorder with mixed anxiety and depressed mood,Condition
78619,1.54 (0.617-3.85),0.354334357118857,0.992490116674506,Contusion of knee,Condition
40481089,1.44 (0.666-3.11),0.354778706081189,0.992490116674506,Embolism from thrombosis of vein of lower extremity,Condition
75617,0.393 (0.0539-2.86),0.356281319780884,0.992490116674506,Degenerative joint disease involving multiple joints,Condition
312998,0.625 (0.23-1.7),0.356730632170738,0.992490116674506,Pain in thoracic spine,Condition
381001,0.396 (0.0552-2.84),0.356940120137128,0.992490116674506,Subjective visual disturbance,Condition
438557,0.581 (0.182-1.85),0.35718169094062,0.992490116674506,Abnormal glucose level,Condition
80824,1.53 (0.613-3.84),0.360040126866393,0.992490116674506,Senile osteoporosis,Condition
141941,1.25 (0.778-1.99),0.360652094812251,0.992490116674506,Cervical spondylosis without myelopathy,Condition
4158911,0.399 (0.0555-2.86),0.360741422518568,0.992490116674506,Non-rheumatic heart valve disorder,Condition
378756,0.398 (0.0551-2.87),0.360757978913133,0.992490116674506,Conjunctival hemorrhage,Condition
4141360,1.48 (0.64-3.4),0.36081122634101,0.992490116674506,Chronic atrial fibrillation,Condition
45757435,1.71 (0.54-5.39),0.362534193682364,0.992490116674506,Mild nonproliferative retinopathy due to type 2 diabetes mellitus,Condition
438720,1.27 (0.76-2.12),0.362853259694453,0.992490116674506,Mixed hyperlipidemia,Condition
764123,1.21 (0.805-1.8),0.364698375543219,0.992490116674506,Atherosclerosis of coronary artery without angina pectoris,Condition
133299,1.27 (0.754-2.15),0.364759796776322,0.992490116674506,Swelling of limb,Condition
4168222,1.32 (0.726-2.39),0.364909052946491,0.992490116674506,"Intra-abdominal and pelvic swelling, mass and lump",Condition
4329041,1.22 (0.796-1.86),0.365321277463765,0.992490116674506,Pain,Condition
434610,1.29 (0.741-2.26),0.365441555689866,0.992490116674506,Hyperkalemia,Condition
259153,1.37 (0.693-2.71),0.365557626493464,0.992490116674506,Pain in throat,Condition
40481101,0.525 (0.13-2.13),0.366608607002976,0.992490116674506,Erythema of skin,Condition
192279,1.61 (0.571-4.57),0.366949025600913,0.992490116674506,Disorder of kidney due to diabetes mellitus,Condition
138525,1.21 (0.797-1.85),0.367019641219246,0.992490116674506,Pain in limb,Condition
261881,1.71 (0.529-5.54),0.370118515468867,0.992490116674506,Trauma and postoperative pulmonary insufficiency,Condition
80242,0.406 (0.0566-2.91),0.370169398938725,0.992490116674506,Current tear of medial cartilage AND/OR meniscus of knee,Condition
194079,1.69 (0.534-5.37),0.371145545118487,0.992490116674506,Post-surgical malabsorption,Condition
4302555,1.7 (0.531-5.45),0.371639830374789,0.992490116674506,Menorrhagia,Condition
320136,0.528 (0.13-2.15),0.371987780751667,0.992490116674506,Disorder of respiratory system,Condition
37016349,1.29 (0.734-2.27),0.374994112921666,0.992490116674506,Hyperglycemia due to type 2 diabetes mellitus,Condition
201070,0.408 (0.0563-2.96),0.375749027889687,0.992490116674506,Cholelithiasis AND cholecystitis without obstruction,Condition
141323,0.412 (0.0574-2.96),0.377663036056361,0.992490116674506,Acute maxillary sinusitis,Condition
75091,0.414 (0.0574-2.98),0.380977299918971,0.992490116674506,Closed fracture of carpal bone,Condition
40481385,0.598 (0.189-1.89),0.381037882995982,0.992490116674506,Imaging of abdomen abnormal,Condition
4273560,0.533 (0.13-2.19),0.382099496713239,0.992490116674506,Premature labor,Condition
442111,1.38 (0.671-2.83),0.382192704249516,0.992490116674506,Benign neoplasm of ascending colon,Condition
75004,1.38 (0.668-2.85),0.38383088429444,0.992490116674506,Frank hematuria,Condition
4147183,1.46 (0.622-3.43),0.383969479700438,0.992490116674506,General symptom,Condition
4344500,0.536 (0.131-2.19),0.38461613746658,0.992490116674506,Impingement syndrome of shoulder region,Condition
4032787,1.67 (0.526-5.27),0.38554609428262,0.992490116674506,Hyperosmolarity,Condition
77965,0.599 (0.188-1.91),0.386637327792335,0.992490116674506,Acquired trigger finger,Condition
80180,1.22 (0.775-1.93),0.387667517838693,0.992490116674506,Osteoarthritis,Condition
44784105,0.751 (0.391-1.44),0.390081898867131,0.992490116674506,Injury of free lower limb,Condition
138384,0.75 (0.389-1.45),0.390905726507246,0.992490116674506,Acquired hypothyroidism,Condition
135930,1.32 (0.696-2.52),0.391880889579917,0.992490116674506,Musculoskeletal finding,Condition
77635,0.543 (0.134-2.2),0.391968069919168,0.992490116674506,Disorder of hand,Condition
37017432,1.44 (0.622-3.33),0.393990911802438,0.992490116674506,Polyneuropathy due to type 2 diabetes mellitus,Condition
4283690,0.424 (0.059-3.05),0.394189276075628,0.992490116674506,"Gestation period, 15 weeks",Condition
256439,1.37 (0.666-2.81),0.394343500730431,0.992490116674506,Allergic rhinitis due to pollen,Condition
438409,0.424 (0.0589-3.06),0.394916364373403,0.992490116674506,Attention deficit hyperactivity disorder,Condition
435506,1.49 (0.593-3.76),0.39574676094959,0.992490116674506,Benign neoplastic disease,Condition
4252872,0.426 (0.0595-3.05),0.395816914870984,0.992490116674506,Mitral valve prolapse,Condition
372924,1.66 (0.515-5.35),0.395929864431458,0.992490116674506,Cerebral artery occlusion,Condition
4299417,1.64 (0.52-5.18),0.397336403687645,0.992490116674506,Basal cell carcinoma of face,Condition
440795,0.427 (0.0594-3.07),0.397705122468274,0.992490116674506,Complication occurring during labor and delivery,Condition
442355,0.546 (0.134-2.22),0.398015050792252,0.992490116674506,"Gestation period, 37 weeks",Condition
197676,0.715 (0.327-1.56),0.399758978141495,0.992490116674506,Large liver,Condition
194406,1.32 (0.689-2.53),0.401809778426609,0.992490116674506,Urinary tract obstruction,Condition
72405,1.35 (0.67-2.72),0.401951092585921,0.992490116674506,Degenerative joint disease of shoulder region,Condition
4107655,1.55 (0.555-4.33),0.402956728139861,0.992490116674506,Finding relating to psychosocial functioning,Condition
441073,1.64 (0.513-5.27),0.403028113651152,0.992490116674506,Complete legal termination of pregnancy,Condition
73241,1.55 (0.551-4.38),0.40497796236379,0.992490116674506,Anal and rectal polyp,Condition
316999,1.64 (0.513-5.23),0.405157887539204,0.992490116674506,Conduction disorder of the heart,Condition
195581,0.433 (0.0603-3.11),0.406027514243846,0.992490116674506,Peritoneal adhesion,Condition
77139,0.551 (0.135-2.25),0.406610423158896,0.992490116674506,Open wound of finger without complication,Condition
4079749,1.26 (0.729-2.18),0.407172170456825,0.992490116674506,Osteoarthritis of hip,Condition
316998,0.68 (0.272-1.7),0.407969747794621,0.992490116674506,Left bundle branch block,Condition
37311319,0.718 (0.327-1.57),0.408219469437498,0.992490116674506,Hypovolemia,Condition
4224741,1.63 (0.513-5.15),0.408513746546311,0.992490116674506,Degenerative disorder of macula,Condition
441417,0.434 (0.0599-3.14),0.408635158987019,0.992490116674506,Incoordination,Condition
79936,0.436 (0.0608-3.13),0.408784985621697,0.992490116674506,Polyuria,Condition
372309,1.49 (0.581-3.8),0.409053752903298,0.992490116674506,Mononeuritis,Condition
44784439,0.609 (0.187-1.98),0.409645282915714,0.992490116674506,Benign hypertensive renal disease with renal failure,Condition
78517,1.56 (0.543-4.47),0.40985476630791,0.992490116674506,Multiple joint pain,Condition
254061,1.21 (0.766-1.92),0.410355362391768,0.992490116674506,Pleural effusion,Condition
4204199,1.3 (0.695-2.44),0.410750099072486,0.992490116674506,Hand pain,Condition
437992,1.47 (0.585-3.7),0.412121011731922,0.992490116674506,Renal function tests abnormal,Condition
195603,0.441 (0.0615-3.16),0.414526822300602,0.992490116674506,Vulval and/or perineal noninflammatory disorders,Condition
376112,1.53 (0.547-4.29),0.416799311578825,0.992490116674506,Polyneuropathy due to diabetes mellitus,Condition
433128,0.559 (0.137-2.28),0.417150857727744,0.992490116674506,Complication,Condition
432895,0.557 (0.136-2.29),0.417360141582847,0.992490116674506,Cortical senile cataract,Condition
441678,0.443 (0.0617-3.18),0.417536633865745,0.992490116674506,"Gestation period, 33 weeks",Condition
444070,0.803 (0.473-1.36),0.417847952977943,0.992490116674506,Tachycardia,Condition
4144111,1.16 (0.814-1.64),0.418691121994206,0.992490116674506,Gastroesophageal reflux disease without esophagitis,Condition
440358,0.439 (0.0595-3.23),0.418787046740716,0.992490116674506,Lipoma (clinical),Condition
200618,0.444 (0.0619-3.18),0.419052171579092,0.992490116674506,Postoperative shock,Condition
74132,0.562 (0.139-2.27),0.419110133851016,0.992490116674506,Degeneration of lumbosacral intervertebral disc,Condition
195867,0.765 (0.4-1.47),0.420273427455516,0.992490116674506,Noninflammatory disorder of the vagina,Condition
23325,1.27 (0.71-2.27),0.420545495184683,0.992490116674506,Heartburn,Condition
43531681,1.45 (0.584-3.62),0.421567117500359,0.992490116674506,Acute deep vein thrombosis of lower limb,Condition
374384,1.26 (0.72-2.19),0.421712630522891,0.992490116674506,Cerebral ischemia,Condition
444206,0.445 (0.0615-3.22),0.422252733224071,0.992490116674506,Arthropathy of pelvis,Condition
40481920,0.563 (0.139-2.29),0.42247599451116,0.992490116674506,Periumbilical pain,Condition
4033837,0.627 (0.2-1.96),0.422905813796918,0.992490116674506,Melanocytic nevus of trunk,Condition
440005,1.6 (0.505-5.1),0.423559822192003,0.992490116674506,Complication of medical care,Condition
4103703,1.3 (0.682-2.47),0.427516977898724,0.992490116674506,Melena,Condition
433516,0.688 (0.273-1.74),0.428741280981674,0.992490116674506,Duodenitis,Condition
78232,1.17 (0.791-1.73),0.4293608628332,0.992490116674506,Shoulder joint pain,Condition
377889,1.24 (0.727-2.11),0.431615762353827,0.992490116674506,Hearing loss,Condition
35624677,1.34 (0.644-2.79),0.432968201685982,0.992490116674506,Sebaceous cyst of skin,Condition
45757639,0.456 (0.0638-3.26),0.433772843944454,0.992490116674506,Mammographic microcalcification of breast,Condition
443871,0.572 (0.141-2.32),0.434544466840516,0.992490116674506,"Gestation period, 38 weeks",Condition
319843,0.73 (0.331-1.61),0.4346714649476,0.992490116674506,Mitral valve disorder,Condition
759853,0.457 (0.0638-3.27),0.435551460836217,0.992490116674506,Cellulitis of right lower limb,Condition
4058388,0.459 (0.0642-3.27),0.43693777615615,0.992490116674506,Hypertrophic scar,Condition
45770886,1.58 (0.497-5.05),0.437402224528568,0.992490116674506,Disorder of plasma protein metabolism,Condition
42537304,0.459 (0.0642-3.28),0.437646466725494,0.992490116674506,Hydronephrosis co-occurrent and due to calculus of kidney and ureter,Condition
4214376,0.724 (0.319-1.64),0.438426738719592,0.992490116674506,Hyperglycemia,Condition
4083964,0.573 (0.14-2.35),0.439122453488384,0.992490116674506,Soft tissue injury,Condition
376229,1.48 (0.545-4.05),0.439973485039689,0.992490116674506,Abnormal involuntary movement,Condition
435517,1.31 (0.658-2.61),0.441294188836525,0.992490116674506,Acidosis,Condition
201066,0.462 (0.0646-3.31),0.441911447841199,0.992490116674506,Obstruction of bile duct,Condition
4081648,1.38 (0.607-3.14),0.441971818773696,0.992490116674506,Acute vaginitis,Condition
376981,1.57 (0.495-5.01),0.442306641124616,0.992490116674506,Amblyopia,Condition
320128,1.15 (0.809-1.62),0.442736410279355,0.992490116674506,Essential hypertension,Condition
373503,0.721 (0.312-1.67),0.44421023739741,0.992490116674506,Transient cerebral ischemia,Condition
4112852,0.464 (0.0648-3.32),0.444745024394278,0.992490116674506,Benign lipomatous tumor,Condition
443454,1.24 (0.717-2.13),0.44535862980662,0.992490116674506,Cerebral infarction,Condition
40304526,0.784 (0.42-1.47),0.446465173180021,0.992490116674506,Nocturia,Condition
45757591,0.58 (0.142-2.36),0.447521290472013,0.992490116674506,Osteophyte of bone,Condition
439215,0.465 (0.0647-3.35),0.447527775452267,0.992490116674506,Traumatic injury due to event,Condition
313459,1.27 (0.684-2.36),0.448501819567091,0.992490116674506,Sleep apnea,Condition
137977,0.467 (0.0652-3.35),0.449040688211252,0.992490116674506,Jaundice,Condition
443344,1.47 (0.541-3.99),0.449835896250918,0.992490116674506,Barrett's esophagus,Condition
436353,0.468 (0.0653-3.36),0.450269153588319,0.992490116674506,Primary malignant neoplasm of upper outer quadrant of female breast,Condition
4002359,1.42 (0.572-3.5),0.451658104213192,0.992490116674506,Monoclonal gammopathy (clinical),Condition
192854,0.78 (0.407-1.49),0.454097196305522,0.992490116674506,Intramural leiomyoma of uterus,Condition
377574,1.47 (0.536-4.03),0.454920596283332,0.992490116674506,Presbycusis,Condition
438134,0.588 (0.146-2.37),0.455235838779368,0.992490116674506,Hypersomnia,Condition
432738,1.4 (0.575-3.43),0.456195058392337,0.992490116674506,Chronic fatigue syndrome,Condition
376115,0.472 (0.0654-3.41),0.457040268448255,0.992490116674506,Cystoid macular retinal degeneration,Condition
261880,1.17 (0.776-1.76),0.457118054776358,0.992490116674506,Atelectasis,Condition
312934,1.26 (0.685-2.32),0.457423530618298,0.992490116674506,Atherosclerosis of aorta,Condition
440424,1.46 (0.538-3.96),0.457486484273522,0.992490116674506,Aphasia,Condition
379832,1.46 (0.537-3.98),0.457740095932707,0.992490116674506,Mixed conductive AND sensorineural hearing loss,Condition
195770,0.712 (0.291-1.74),0.457779341624703,0.992490116674506,Subserous leiomyoma of uterus,Condition
77030,0.759 (0.366-1.57),0.458274389676417,0.992490116674506,Disorder of breast,Condition
75941,1.54 (0.489-4.87),0.458925243103164,0.992490116674506,Closed fracture of one rib,Condition
194133,1.14 (0.803-1.63),0.459144114142757,0.992490116674506,Low back pain,Condition
198964,0.589 (0.145-2.39),0.459283622879739,0.992490116674506,Chronic hepatitis C,Condition
197304,1.55 (0.486-4.93),0.45949426380241,0.992490116674506,Ulcer of lower extremity,Condition
37108814,0.688 (0.255-1.86),0.460482432551017,0.992490116674506,Inconclusive mammography finding,Condition
374027,1.46 (0.534-3.99),0.460782195058946,0.992490116674506,Lesion of ulnar nerve,Condition
